Index;Class;Formula;Exp m/z;Total Abund;#C;#H;#N;#O;#S;H/C;N/C;O/C;S/C
1268;NO;C34H29NO;467,22431;1604022,62;34;29;1;1;0;0,8529;0,0294;0,0294;0
1269;NO;C35H31NO;481,240042;1856545,01;35;31;1;1;0;0,8857;0,0286;0,0286;0
1270;NO;C36H33NO;495,255573;2104237,01;36;33;1;1;0;0,9167;0,0278;0,0278;0
1271;NO;C37H35NO;509,271577;2213668,07;37;35;1;1;0;0,9459;0,027;0,027;0
1272;NO;C38H37NO;523,287031;2645672,96;38;37;1;1;0;0,9737;0,0263;0,0263;0
1273;NO;C39H39NO;537,302741;1862682,06;39;39;1;1;0;1;0,0256;0,0256;0
1274;NO;C40H41NO;551,318651;2910725,76;40;41;1;1;0;1,025;0,025;0,025;0
1275;NO;C41H43NO;565,333781;4135579;41;43;1;1;0;1,0488;0,0244;0,0244;0
1276;NO;C42H45NO;579,349401;3933726;42;45;1;1;0;1,0714;0,0238;0,0238;0
1277;NO;C43H47NO;593,365056;3979557;43;47;1;1;0;1,093;0,0233;0,0233;0
1278;NO;C44H49NO;607,380614;4342837,86;44;49;1;1;0;1,1136;0,0227;0,0227;0
1279;NO;C45H51NO;621,396248;3750391,63;45;51;1;1;0;1,1333;0,0222;0,0222;0
1280;NO;C46H53NO;635,412234;4049559,19;46;53;1;1;0;1,1522;0,0217;0,0217;0
1281;NO;C47H55NO;649,428019;5549055;47;55;1;1;0;1,1702;0,0213;0,0213;0
1282;NO;C48H57NO;663,443304;4786455;48;57;1;1;0;1,1875;0,0208;0,0208;0
1283;NO;C49H59NO;677,459141;4023589,79;49;59;1;1;0;1,2041;0,0204;0,0204;0
1284;NO;C50H61NO;691,474899;4605630;50;61;1;1;0;1,22;0,02;0,02;0
1285;NO;C51H63NO;705,49034;6009303,99;51;63;1;1;0;1,2353;0,0196;0,0196;0
1286;NO;C52H65NO;719,506029;5332095;52;65;1;1;0;1,25;0,0192;0,0192;0
1287;NO;C53H67NO;733,521991;3832181;53;67;1;1;0;1,2642;0,0189;0,0189;0
1288;NO;C54H69NO;747,537766;3690733,85;54;69;1;1;0;1,2778;0,0185;0,0185;0
1289;NO;C55H71NO;761,553201;4591184,99;55;71;1;1;0;1,2909;0,0182;0,0182;0
1290;NO;C56H73NO;775,568244;4091111,4;56;73;1;1;0;1,3036;0,0179;0,0179;0
1291;NO;C57H75NO;789,584457;3410007,49;57;75;1;1;0;1,3158;0,0175;0,0175;0
1292;NO;C58H77NO;803,600316;3022116;58;77;1;1;0;1,3276;0,0172;0,0172;0
1293;NO;C59H79NO;817,615849;3317738,05;59;79;1;1;0;1,339;0,0169;0,0169;0
1294;NO;C60H81NO;831,631313;3377053,23;60;81;1;1;0;1,35;0,0167;0,0167;0
1295;NO;C61H83NO;845,64708;2488442;61;83;1;1;0;1,3607;0,0164;0,0164;0
1296;NO;C62H85NO;859,662763;1075990;62;85;1;1;0;1,371;0,0161;0,0161;0
1297;NO;C63H87NO;873,67834;2252397,01;63;87;1;1;0;1,381;0,0159;0,0159;0
1298;NO;C64H89NO;887,693681;2278349,8;64;89;1;1;0;1,3906;0,0156;0,0156;0
1299;NO;C65H91NO;901,709993;1004699;65;91;1;1;0;1,4;0,0154;0,0154;0
1300;NO;C66H93NO;915,725758;666310;66;93;1;1;0;1,4091;0,0152;0,0152;0
1301;NO;C67H95NO;929,740506;1904472;67;95;1;1;0;1,4179;0,0149;0,0149;0
1302;NO;C68H97NO;943,757147;802592;68;97;1;1;0;1,4265;0,0147;0,0147;0
1303;NO;C69H99NO;957,772191;1729042;69;99;1;1;0;1,4348;0,0145;0,0145;0
1304;NO;C32H23NO;437,177585;522459;32;23;1;1;0;0,7188;0,0312;0,0312;0
1305;NO;C33H25NO;451,193224;570572;33;25;1;1;0;0,7576;0,0303;0,0303;0
1306;NO;C34H27NO;465,208489;729980;34;27;1;1;0;0,7941;0,0294;0,0294;0
1307;NO;C35H29NO;479,224262;1013415;35;29;1;1;0;0,8286;0,0286;0,0286;0
1308;NO;C36H31NO;493,239906;1154344;36;31;1;1;0;0,8611;0,0278;0,0278;0
1309;NO;C37H33NO;507,255778;1604780;37;33;1;1;0;0,8919;0,027;0,027;0
1310;NO;C38H35NO;521,271467;1927535,3;38;35;1;1;0;0,9211;0,0263;0,0263;0
1311;NO;C39H37NO;535,287237;2296637,64;39;37;1;1;0;0,9487;0,0256;0,0256;0
1312;NO;C40H39NO;549,302628;2186508,26;40;39;1;1;0;0,975;0,025;0,025;0
1313;NO;C41H41NO;563,318477;2274376;41;41;1;1;0;1;0,0244;0,0244;0
1314;NO;C42H43NO;577,333803;2995961;42;43;1;1;0;1,0238;0,0238;0,0238;0
1315;NO;C43H45NO;591,349242;3878469;43;45;1;1;0;1,0465;0,0233;0,0233;0
1316;NO;C44H47NO;605,364678;4184494,3;44;47;1;1;0;1,0682;0,0227;0,0227;0
1317;NO;C45H49NO;619,380404;3266369;45;49;1;1;0;1,0889;0,0222;0,0222;0
1318;NO;C46H51NO;633,396687;3623836,78;46;51;1;1;0;1,1087;0,0217;0,0217;0
1319;NO;C47H53NO;647,412023;4246895;47;53;1;1;0;1,1277;0,0213;0,0213;0
1320;NO;C48H55NO;661,427897;4066194,49;48;55;1;1;0;1,1458;0,0208;0,0208;0
1321;NO;C49H57NO;675,443604;3478305;49;57;1;1;0;1,1633;0,0204;0,0204;0
1322;NO;C50H59NO;689,459168;3549601,24;50;59;1;1;0;1,18;0,02;0,02;0
1323;NO;C51H61NO;703,474907;4251240,18;51;61;1;1;0;1,1961;0,0196;0,0196;0
1324;NO;C52H63NO;717,490805;3821744,8;52;63;1;1;0;1,2115;0,0192;0,0192;0
1325;NO;C53H65NO;731,506133;3394794;53;65;1;1;0;1,2264;0,0189;0,0189;0
1326;NO;C54H67NO;745,5221;4031845;54;67;1;1;0;1,2407;0,0185;0,0185;0
1327;NO;C55H69NO;759,537483;3940256;55;69;1;1;0;1,2545;0,0182;0,0182;0
1328;NO;C56H71NO;773,552993;3627240,62;56;71;1;1;0;1,2679;0,0179;0,0179;0
1329;NO;C57H73NO;787,5686;2916483;57;73;1;1;0;1,2807;0,0175;0,0175;0
1330;NO;C58H75NO;801,584357;2519230;58;75;1;1;0;1,2931;0,0172;0,0172;0
1331;NO;C59H77NO;815,600206;2698681,53;59;77;1;1;0;1,3051;0,0169;0,0169;0
1332;NO;C60H79NO;829,615684;3670971;60;79;1;1;0;1,3167;0,0167;0,0167;0
1333;NO;C61H81NO;843,631388;2749457;61;81;1;1;0;1,3279;0,0164;0,0164;0
1334;NO;C62H83NO;857,646968;1384855;62;83;1;1;0;1,3387;0,0161;0,0161;0
1335;NO;C63H85NO;871,662722;1922763;63;85;1;1;0;1,3492;0,0159;0,0159;0
1336;NO;C64H87NO;885,677995;1135992;64;87;1;1;0;1,3594;0,0156;0,0156;0
1337;NO;C65H89NO;899,694484;972021;65;89;1;1;0;1,3692;0,0154;0,0154;0
1338;NO;C68H95NO;941,74077;1055700;68;95;1;1;0;1,3971;0,0147;0,0147;0
1339;NO;C69H97NO;955,756583;1112493;69;97;1;1;0;1,4058;0,0145;0,0145;0
1340;NO;C34H25NO;463,192756;671035;34;25;1;1;0;0,7353;0,0294;0,0294;0
1341;NO;C35H27NO;477,208661;1189299,4;35;27;1;1;0;0,7714;0,0286;0,0286;0
1342;NO;C36H29NO;491,224319;722632;36;29;1;1;0;0,8056;0,0278;0,0278;0
1343;NO;C37H31NO;505,240037;1419747,79;37;31;1;1;0;0,8378;0,027;0,027;0
1344;NO;C38H33NO;519,255902;983665;38;33;1;1;0;0,8684;0,0263;0,0263;0
1345;NO;C39H35NO;533,271227;2150337;39;35;1;1;0;0,8974;0,0256;0,0256;0
1346;NO;C40H37NO;547,2868;1257611;40;37;1;1;0;0,925;0,025;0,025;0
1347;NO;C41H39NO;561,302714;2899139;41;39;1;1;0;0,9512;0,0244;0,0244;0
1348;NO;C42H41NO;575,318276;1696013,11;42;41;1;1;0;0,9762;0,0238;0,0238;0
1349;NO;C43H43NO;589,333828;2513634,35;43;43;1;1;0;1;0,0233;0,0233;0
1350;NO;C44H45NO;603,349001;3788816,23;44;45;1;1;0;1,0227;0,0227;0,0227;0
1351;NO;C45H47NO;617,365283;2931741;45;47;1;1;0;1,0444;0,0222;0,0222;0
1352;NO;C46H49NO;631,380967;1264918;46;49;1;1;0;1,0652;0,0217;0,0217;0
1353;NO;C47H51NO;645,39655;2879605,17;47;51;1;1;0;1,0851;0,0213;0,0213;0
1354;NO;C48H53NO;659,412015;4111976,59;48;53;1;1;0;1,1042;0,0208;0,0208;0
1355;NO;C49H55NO;673,42795;2196146;49;55;1;1;0;1,1224;0,0204;0,0204;0
1356;NO;C50H57NO;687,443355;3389773;50;57;1;1;0;1,14;0,02;0,02;0
1357;NO;C51H59NO;701,459237;4588623,17;51;59;1;1;0;1,1569;0,0196;0,0196;0
1358;NO;C52H61NO;715,474696;3779346;52;61;1;1;0;1,1731;0,0192;0,0192;0
1359;NO;C53H63NO;729,490729;3669327;53;63;1;1;0;1,1887;0,0189;0,0189;0
1360;NO;C54H65NO;743,506339;3381557;54;65;1;1;0;1,2037;0,0185;0,0185;0
1361;NO;C55H67NO;757,521995;2446848,93;55;67;1;1;0;1,2182;0,0182;0,0182;0
1362;NO;C56H69NO;771,537361;3030559,78;56;69;1;1;0;1,2321;0,0179;0,0179;0
1363;NO;C57H71NO;785,552992;2596181;57;71;1;1;0;1,2456;0,0175;0,0175;0
1364;NO;C58H73NO;799,569106;2912831,83;58;73;1;1;0;1,2586;0,0172;0,0172;0
1365;NO;C59H75NO;813,585;2498237,82;59;75;1;1;0;1,2712;0,0169;0,0169;0
1366;NO;C60H77NO;827,600284;2517934;60;77;1;1;0;1,2833;0,0167;0,0167;0
1367;NO;C61H79NO;841,615552;2410107,12;61;79;1;1;0;1,2951;0,0164;0,0164;0
1368;NO;C62H81NO;855,630816;1565727,64;62;81;1;1;0;1,3065;0,0161;0,0161;0
1369;NO;C63H83NO;869,646894;2188126,42;63;83;1;1;0;1,3175;0,0159;0,0159;0
1370;NO;C64H85NO;883,662737;1325014;64;85;1;1;0;1,3281;0,0156;0,0156;0
1371;NO;C65H87NO;897,678091;1011024;65;87;1;1;0;1,3385;0,0154;0,0154;0
1372;NO;C35H25NO;475,193039;632054;35;25;1;1;0;0,7143;0,0286;0,0286;0
1373;NO;C39H33NO;531,255998;720323;39;33;1;1;0;0,8462;0,0256;0,0256;0
1374;NO;C40H35NO;545,271214;1266495,73;40;35;1;1;0;0,875;0,025;0,025;0
1375;NO;C41H37NO;559,287063;1593522;41;37;1;1;0;0,9024;0,0244;0,0244;0
1376;NO;C42H39NO;573,302566;853621;42;39;1;1;0;0,9286;0,0238;0,0238;0
1377;NO;C43H41NO;587,31835;1648585;43;41;1;1;0;0,9535;0,0233;0,0233;0
1378;NO;C44H43NO;601,333421;2702294,08;44;43;1;1;0;0,9773;0,0227;0,0227;0
1379;NO;C45H45NO;615,348999;1762494;45;45;1;1;0;1;0,0222;0,0222;0
1380;NO;C46H47NO;629,365193;2117452,7;46;47;1;1;0;1,0217;0,0217;0,0217;0
1381;NO;C47H49NO;643,380456;2733892,98;47;49;1;1;0;1,0426;0,0213;0,0213;0
1382;NO;C48H51NO;657,396638;2812205,09;48;51;1;1;0;1,0625;0,0208;0,0208;0
1383;NO;C49H53NO;671,412227;1472740;49;53;1;1;0;1,0816;0,0204;0,0204;0
1384;NO;C50H55NO;685,427694;2382555,34;50;55;1;1;0;1,1;0,02;0,02;0
1385;NO;C51H57NO;699,443476;3647157;51;57;1;1;0;1,1176;0,0196;0,0196;0
1386;NO;C52H59NO;713,459344;2043522;52;59;1;1;0;1,1346;0,0192;0,0192;0
1387;NO;C53H61NO;727,475017;2584699,65;53;61;1;1;0;1,1509;0,0189;0,0189;0
1388;NO;C54H63NO;741,49049;2710134;54;63;1;1;0;1,1667;0,0185;0,0185;0
1389;NO;C55H65NO;755,506561;2656374,92;55;65;1;1;0;1,1818;0,0182;0,0182;0
1390;NO;C56H67NO;769,522041;2351227,79;56;67;1;1;0;1,1964;0,0179;0,0179;0
1391;NO;C57H69NO;783,537138;1851654;57;69;1;1;0;1,2105;0,0175;0,0175;0
1392;NO;C58H71NO;797,553004;1443438;58;71;1;1;0;1,2241;0,0172;0,0172;0
1393;NO;C59H73NO;811,568947;2458028;59;73;1;1;0;1,2373;0,0169;0,0169;0
1394;NO;C60H75NO;825,58475;1300955;60;75;1;1;0;1,25;0,0167;0,0167;0
1395;NO;C61H77NO;839,599795;1324844;61;77;1;1;0;1,2623;0,0164;0,0164;0
1396;NO;C63H81NO;867,631121;676279;63;81;1;1;0;1,2857;0,0159;0,0159;0
1397;NO;C64H83NO;881,647088;1046580;64;83;1;1;0;1,2969;0,0156;0,0156;0
1398;NO;C39H31NO;529,240047;986325,91;39;31;1;1;0;0,7949;0,0256;0,0256;0
1399;NO;C40H33NO;543,255825;791457;40;33;1;1;0;0,825;0,025;0,025;0
1400;NO;C41H35NO;557,271256;1342625;41;35;1;1;0;0,8537;0,0244;0,0244;0
1401;NO;C42H37NO;571,287001;1226812;42;37;1;1;0;0,881;0,0238;0,0238;0
1402;NO;C43H39NO;585,302579;942106;43;39;1;1;0;0,907;0,0233;0,0233;0
1403;NO;C44H41NO;599,317979;1672160;44;41;1;1;0;0,9318;0,0227;0,0227;0
1404;NO;C45H43NO;613,333861;1255862;45;43;1;1;0;0,9556;0,0222;0,0222;0
1405;NO;C46H45NO;627,349189;1010241;46;45;1;1;0;0,9783;0,0217;0,0217;0
1406;NO;C47H47NO;641,365239;1877905,5;47;47;1;1;0;1;0,0213;0,0213;0
1407;NO;C48H49NO;655,38062;2187350,65;48;49;1;1;0;1,0208;0,0208;0,0208;0
1408;NO;C49H51NO;669,396483;1779061,31;49;51;1;1;0;1,0408;0,0204;0,0204;0
1409;NO;C51H55NO;697,427979;2433760,9;51;55;1;1;0;1,0784;0,0196;0,0196;0
1410;NO;C52H57NO;711,443491;2049142;52;57;1;1;0;1,0962;0,0192;0,0192;0
1411;NO;C53H59NO;725,459138;1516093;53;59;1;1;0;1,1132;0,0189;0,0189;0
1412;NO;C54H61NO;739,475089;1562794;54;61;1;1;0;1,1296;0,0185;0,0185;0
1413;NO;C55H63NO;753,490814;1096871;55;63;1;1;0;1,1455;0,0182;0,0182;0
1414;NO;C56H65NO;767,505882;2675799;56;65;1;1;0;1,1607;0,0179;0,0179;0
1415;NO;C57H67NO;781,521373;2292661,09;57;67;1;1;0;1,1754;0,0175;0,0175;0
1416;NO;C58H69NO;795,537462;869485;58;69;1;1;0;1,1897;0,0172;0,0172;0
1417;NO;C59H71NO;809,553246;1026330;59;71;1;1;0;1,2034;0,0169;0,0169;0
1418;NO;C60H73NO;823,568832;2062341;60;73;1;1;0;1,2167;0,0167;0,0167;0
1419;NO;C64H81NO;879,631861;747921;64;81;1;1;0;1,2656;0,0156;0,0156;0
1420;NO;C65H83NO;893,646767;635528;65;83;1;1;0;1,2769;0,0154;0,0154;0
1421;NO;C66H85NO;907,662811;1502847,24;66;85;1;1;0;1,2879;0,0152;0,0152;0
1422;NO;C39H29NO;527,224564;658029;39;29;1;1;0;0,7436;0,0256;0,0256;0
1423;NO;C40H31NO;541,24001;635041;40;31;1;1;0;0,775;0,025;0,025;0
1424;NO;C41H33NO;555,2558;748427;41;33;1;1;0;0,8049;0,0244;0,0244;0
1425;NO;C42H35NO;569,271338;888897;42;35;1;1;0;0,8333;0,0238;0,0238;0
1426;NO;C44H39NO;597,3022;1942133,07;44;39;1;1;0;0,8864;0,0227;0,0227;0
1427;NO;C45H41NO;611,31784;1114929;45;41;1;1;0;0,9111;0,0222;0,0222;0
1428;NO;C46H43NO;625,333481;776989;46;43;1;1;0;0,9348;0,0217;0,0217;0
1429;NO;C47H45NO;639,349481;1054047;47;45;1;1;0;0,9574;0,0213;0,0213;0
1430;NO;C48H47NO;653,365566;1681241,87;48;47;1;1;0;0,9792;0,0208;0,0208;0
1431;NO;C49H49NO;667,380984;1192135;49;49;1;1;0;1;0,0204;0,0204;0
1432;NO;C50H51NO;681,396343;724780;50;51;1;1;0;1,02;0,02;0,02;0
1433;NO;C51H53NO;695,412441;1232241;51;53;1;1;0;1,0392;0,0196;0,0196;0
1434;NO;C52H55NO;709,427832;1569381;52;55;1;1;0;1,0577;0,0192;0,0192;0
1435;NO;C53H57NO;723,444056;838552;53;57;1;1;0;1,0755;0,0189;0,0189;0
1436;NO;C54H59NO;737,459793;1158649;54;59;1;1;0;1,0926;0,0185;0,0185;0
1437;NO;C55H61NO;751,475173;781226;55;61;1;1;0;1,1091;0,0182;0,0182;0
1438;NO;C56H63NO;765,490494;1842796,83;56;63;1;1;0;1,125;0,0179;0,0179;0
1439;NO;C57H65NO;779,506295;1026492;57;65;1;1;0;1,1404;0,0175;0,0175;0
1440;NO;C58H67NO;793,52186;839656;58;67;1;1;0;1,1552;0,0172;0,0172;0
1441;NO;C60H71NO;821,553602;1781902,3;60;71;1;1;0;1,1833;0,0167;0,0167;0
1442;NO;C61H73NO;835,568761;1066165;61;73;1;1;0;1,1967;0,0164;0,0164;0
1443;NO;C62H75NO;849,584464;838327;62;75;1;1;0;1,2097;0,0161;0,0161;0
1444;NO;C63H77NO;863,599675;1046506;63;77;1;1;0;1,2222;0,0159;0,0159;0
1445;NO;C65H81NO;891,631418;1671197,04;65;81;1;1;0;1,2462;0,0154;0,0154;0
1446;NO;C66H83NO;905,646824;885230;66;83;1;1;0;1,2576;0,0152;0,0152;0
1447;NO;C67H85NO;919,662513;1241878,39;67;85;1;1;0;1,2687;0,0149;0,0149;0
1448;NO;C44H37NO;595,286629;734716;44;37;1;1;0;0,8409;0,0227;0,0227;0
1449;NO;C45H39NO;609,302259;1022384;45;39;1;1;0;0,8667;0,0222;0,0222;0
1450;NO;C46H41NO;623,318034;1022206;46;41;1;1;0;0,8913;0,0217;0,0217;0
1451;NO;C47H43NO;637,334118;1204713,06;47;43;1;1;0;0,9149;0,0213;0,0213;0
1452;NO;C48H45NO;651,349438;876391;48;45;1;1;0;0,9375;0,0208;0,0208;0
1453;NO;C49H47NO;665,365247;991223;49;47;1;1;0;0,9592;0,0204;0,0204;0
1454;NO;C50H49NO;679,380883;757764;50;49;1;1;0;0,98;0,02;0,02;0
1455;NO;C51H51NO;693,396876;1565483,79;51;51;1;1;0;1;0,0196;0,0196;0
1456;NO;C53H55NO;721,427702;1331975,01;53;55;1;1;0;1,0377;0,0189;0,0189;0
1457;NO;C54H57NO;735,444007;977089;54;57;1;1;0;1,0556;0,0185;0,0185;0
1458;NO;C56H61NO;763,474558;852914;56;61;1;1;0;1,0893;0,0179;0,0179;0
1459;NO;C57H63NO;777,490375;753294;57;63;1;1;0;1,1053;0,0175;0,0175;0
1460;NO;C58H65NO;791,505991;700254;58;65;1;1;0;1,1207;0,0172;0,0172;0
1461;NO;C60H69NO;819,537715;748268;60;69;1;1;0;1,15;0,0167;0,0167;0
1462;NO;C62H73NO;847,569018;1079814;62;73;1;1;0;1,1774;0,0161;0,0161;0
1463;NO;C63H75NO;861,584327;737219;63;75;1;1;0;1,1905;0,0159;0,0159;0
1464;NO;C66H81NO;903,631054;808198;66;81;1;1;0;1,2273;0,0152;0,0152;0
1465;NO;C47H41NO;635,318136;708781;47;41;1;1;0;0,8723;0,0213;0,0213;0
1466;NO;C52H51NO;705,39675;765170;52;51;1;1;0;0,9808;0,0192;0,0192;0
1467;NO;C53H53NO;719,412354;1104887;53;53;1;1;0;1;0,0189;0,0189;0
1468;NO;C54H55NO;733,428006;748673;54;55;1;1;0;1,0185;0,0185;0,0185;0
1469;NO;C55H57NO;747,443864;1075481;55;57;1;1;0;1,0364;0,0182;0,0182;0
1470;NO;C56H59NO;761,459125;745046;56;59;1;1;0;1,0536;0,0179;0,0179;0
1471;NO;C57H61NO;775,474454;936027;57;61;1;1;0;1,0702;0,0175;0,0175;0
1472;O2;C29H54O2;434,411729;586188;29;54;0;2;0;1,8621;0;0,069;0
1473;O2;C32H60O2;476,458543;608283;32;60;0;2;0;1,875;0;0,0625;0
1474;O2;C33H62O2;490,474472;629692;33;62;0;2;0;1,8788;0;0,0606;0
1475;O2;C34H64O2;504,490014;592841;34;64;0;2;0;1,8824;0;0,0588;0
1476;O2;C36H68O2;532,521374;1507045;36;68;0;2;0;1,8889;0;0,0556;0
1477;O2;C38H72O2;560,552719;2438566,13;38;72;0;2;0;1,8947;0;0,0526;0
1478;O2;C39H74O2;574,568383;606160;39;74;0;2;0;1,8974;0;0,0513;0
1479;O2;C40H76O2;588,584018;725855;40;76;0;2;0;1,9;0;0,05;0
1480;O2;C26H44O2;388,333421;559656;26;44;0;2;0;1,6923;0;0,0769;0
1481;O2;C31H54O2;458,411785;691015;31;54;0;2;0;1,7419;0;0,0645;0
1482;O2;C37H66O2;542,505748;645291;37;66;0;2;0;1,7838;0;0,0541;0
1483;O2;C38H68O2;556,521346;874874;38;68;0;2;0;1,7895;0;0,0526;0
1484;O2;C39H70O2;570,537213;692511;39;70;0;2;0;1,7949;0;0,0513;0
1485;O2;C42H76O2;612,583572;680917;42;76;0;2;0;1,8095;0;0,0476;0
1486;O2;C26H42O2;386,31789;638689;26;42;0;2;0;1,6154;0;0,0769;0
1487;O2;C27H44O2;400,333445;756356;27;44;0;2;0;1,6296;0;0,0741;0
1488;O2;C28H46O2;414,349188;691504;28;46;0;2;0;1,6429;0;0,0714;0
1489;O2;C29H48O2;428,364879;510432;29;48;0;2;0;1,6552;0;0,069;0
1490;O2;C30H50O2;442,380688;871912;30;50;0;2;0;1,6667;0;0,0667;0
1491;O2;C32H54O2;470,411901;1038032;32;54;0;2;0;1,6875;0;0,0625;0
1492;O2;C33H56O2;484,42746;730521;33;56;0;2;0;1,697;0;0,0606;0
1493;O2;C34H58O2;498,443255;990409;34;58;0;2;0;1,7059;0;0,0588;0
1494;O2;C35H60O2;512,458781;1271589,44;35;60;0;2;0;1,7143;0;0,0571;0
1495;O2;C36H62O2;526,474374;984142;36;62;0;2;0;1,7222;0;0,0556;0
1496;O2;C37H64O2;540,49008;1022953;37;64;0;2;0;1,7297;0;0,0541;0
1497;O2;C38H66O2;554,506113;853090;38;66;0;2;0;1,7368;0;0,0526;0
1498;O2;C39H68O2;568,521459;875683;39;68;0;2;0;1,7436;0;0,0513;0
1499;O2;C41H72O2;596,552222;1309203;41;72;0;2;0;1,7561;0;0,0488;0
1500;O2;C42H74O2;610,568004;806417;42;74;0;2;0;1,7619;0;0,0476;0
1501;O2;C43H76O2;624,58367;1160626;43;76;0;2;0;1,7674;0;0,0465;0
1502;O2;C44H78O2;638,599782;1549672,97;44;78;0;2;0;1,7727;0;0,0455;0
1503;O2;C45H80O2;652,615211;1159351;45;80;0;2;0;1,7778;0;0,0444;0
1504;O2;C25H38O2;370,286515;518059;25;38;0;2;0;1,52;0;0,08;0
1505;O2;C26H40O2;384,302222;464411;26;40;0;2;0;1,5385;0;0,0769;0
1506;O2;C27H42O2;398,317831;527591;27;42;0;2;0;1,5556;0;0,0741;0
1507;O2;C28H44O2;412,333722;636888;28;44;0;2;0;1,5714;0;0,0714;0
1508;O2;C29H46O2;426,34941;779138;29;46;0;2;0;1,5862;0;0,069;0
1509;O2;C30H48O2;440,36505;882403;30;48;0;2;0;1,6;0;0,0667;0
1510;O2;C31H50O2;454,380561;1020135;31;50;0;2;0;1,6129;0;0,0645;0
1511;O2;C32H52O2;468,395973;1332441;32;52;0;2;0;1,625;0;0,0625;0
1512;O2;C33H54O2;482,411871;1438411,32;33;54;0;2;0;1,6364;0;0,0606;0
1513;O2;C34H56O2;496,427339;1417145;34;56;0;2;0;1,6471;0;0,0588;0
1514;O2;C35H58O2;510,443133;1455198;35;58;0;2;0;1,6571;0;0,0571;0
1515;O2;C36H60O2;524,45858;1292298;36;60;0;2;0;1,6667;0;0,0556;0
1516;O2;C37H62O2;538,474217;669087;37;62;0;2;0;1,6757;0;0,0541;0
1517;O2;C38H64O2;552,490052;1008901;38;64;0;2;0;1,6842;0;0,0526;0
1518;O2;C39H66O2;566,505761;1718975,94;39;66;0;2;0;1,6923;0;0,0513;0
1519;O2;C40H68O2;580,521299;1829282,12;40;68;0;2;0;1,7;0;0,05;0
1520;O2;C42H72O2;608,552217;1047121;42;72;0;2;0;1,7143;0;0,0476;0
1521;O2;C43H74O2;622,568186;2229793,46;43;74;0;2;0;1,7209;0;0,0465;0
1522;O2;C44H76O2;636,583732;1252273,4;44;76;0;2;0;1,7273;0;0,0455;0
1523;O2;C45H78O2;650,599329;2713662;45;78;0;2;0;1,7333;0;0,0444;0
1524;O2;C46H80O2;664,615385;1390587;46;80;0;2;0;1,7391;0;0,0435;0
1525;O2;C47H82O2;678,630885;931337;47;82;0;2;0;1,7447;0;0,0426;0
1526;O2;C48H84O2;692,646676;933319;48;84;0;2;0;1,75;0;0,0417;0
1527;O2;C49H86O2;706,662335;1407350,92;49;86;0;2;0;1,7551;0;0,0408;0
1528;O2;C51H90O2;734,693764;764539;51;90;0;2;0;1,7647;0;0,0392;0
1529;O2;C25H36O2;368,270998;485150;25;36;0;2;0;1,44;0;0,08;0
1530;O2;C27H40O2;396,302294;501795;27;40;0;2;0;1,4815;0;0,0741;0
1531;O2;C28H42O2;410,317862;987635;28;42;0;2;0;1,5;0;0,0714;0
1532;O2;C29H44O2;424,333304;659395;29;44;0;2;0;1,5172;0;0,069;0
1533;O2;C29H44O2;424,333794;1047716;29;44;0;2;0;1,5172;0;0,069;0
1534;O2;C30H46O2;438,349257;1372996,46;30;46;0;2;0;1,5333;0;0,0667;0
1535;O2;C31H48O2;452,364906;1154192;31;48;0;2;0;1,5484;0;0,0645;0
1536;O2;C32H50O2;466,380458;1207140;32;50;0;2;0;1,5625;0;0,0625;0
1537;O2;C33H52O2;480,396132;1567980,24;33;52;0;2;0;1,5758;0;0,0606;0
1538;O2;C34H54O2;494,411893;1577570;34;54;0;2;0;1,5882;0;0,0588;0
1539;O2;C35H56O2;508,427694;1270213;35;56;0;2;0;1,6;0;0,0571;0
1540;O2;C36H58O2;522,443011;2143327,28;36;58;0;2;0;1,6111;0;0,0556;0
1541;O2;C37H60O2;536,459004;1118286;37;60;0;2;0;1,6216;0;0,0541;0
1542;O2;C38H62O2;550,474559;956643;38;62;0;2;0;1,6316;0;0,0526;0
1543;O2;C39H64O2;564,48997;2369665;39;64;0;2;0;1,641;0;0,0513;0
1544;O2;C40H66O2;578,505543;1950211,59;40;66;0;2;0;1,65;0;0,05;0
1545;O2;C41H68O2;592,521206;2490235;41;68;0;2;0;1,6585;0;0,0488;0
1546;O2;C42H70O2;606,536835;2296498,31;42;70;0;2;0;1,6667;0;0,0476;0
1547;O2;C44H74O2;634,568552;1792767,12;44;74;0;2;0;1,6818;0;0,0455;0
1548;O2;C45H76O2;648,584165;2802113,16;45;76;0;2;0;1,6889;0;0,0444;0
1549;O2;C46H78O2;662,599617;2467709;46;78;0;2;0;1,6957;0;0,0435;0
1550;O2;C47H80O2;676,615188;1653007,47;47;80;0;2;0;1,7021;0;0,0426;0
1551;O2;C48H82O2;690,630941;2046095,31;48;82;0;2;0;1,7083;0;0,0417;0
1552;O2;C49H84O2;704,646925;913607;49;84;0;2;0;1,7143;0;0,0408;0
1553;O2;C50H86O2;718,662637;1800767,33;50;86;0;2;0;1,72;0;0,04;0
1554;O2;C51H88O2;732,67787;929336;51;88;0;2;0;1,7255;0;0,0392;0
1555;O2;C52H90O2;746,693636;5231431,11;52;90;0;2;0;1,7308;0;0,0385;0
1556;O2;C54H94O2;774,724644;1691727,31;54;94;0;2;0;1,7407;0;0,037;0
1557;O2;C56H98O2;802,75654;812379;56;98;0;2;0;1,75;0;0,0357;0
